qid,img,width,height,orientation,n_main,fb_external_1,fb_external_2,fb_external_3,fb_external_4,fb_external_5,fb_comment_1,fb_comment_2,fb_post,comment,edge,external,fb_home,comment_truth,external_truth,edge_truth,code_id
15,1623424597000-2021-06-11-23-16-37-1522-Facebook.jpg,540,1093,0,0,0,0,0,0,0,0,0,0,0,,0,0.9782579541,,,,
15,1623424598000-2021-06-11-23-16-38-1522-Facebook.jpg,540,1093,0,0,0,0,0,0,0,0,0,0.997361362,0,990,0,0.9934847355,,,,
15,1623424602000-2021-06-11-23-16-42-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8262864351,0,0,0.8262864351,,0,0,,,,
15,1623424603000-2021-06-11-23-16-43-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8262864351,0,0,0.8262864351,,0,0,,,,
15,1623424604000-2021-06-11-23-16-44-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8262864351,0,0,0.8262864351,,0,0,,,,
15,1623424605000-2021-06-11-23-16-45-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8077766299,0,0,0.8077766299,,0,0,,,,
15,1623424606000-2021-06-11-23-16-46-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8094940782,0,0,0.8094940782,,0,0,,,,
15,1623424607000-2021-06-11-23-16-47-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8617432117,0,0,0.8617432117,,0,0,,,,
15,1623424608000-2021-06-11-23-16-48-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424609000-2021-06-11-23-16-49-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424610000-2021-06-11-23-16-50-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424611000-2021-06-11-23-16-51-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424612000-2021-06-11-23-16-52-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424613000-2021-06-11-23-16-53-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
15,1623424614000-2021-06-11-23-16-54-1522-Facebook.jpg,540,1093,0,2,0,0,0,0,0,0.8314394951,0,0,0.8314394951,,0,0,,,,
17,1653487210000-2022-05-25-22-00-10-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9837141037,0,890,0,0.961679697,,,,
17,1653487211000-2022-05-25-22-00-11-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9139531255,,,,
17,1653487213000-2022-05-25-22-00-13-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487215000-2022-05-25-22-00-15-953-Facebook.jpg,540,1047,0,0,0,0,0.2764318287,0,0,0,0,0,0,,0.2764318287,0,,,,
17,1653487216000-2022-05-25-22-00-16-953-Facebook.jpg,540,1047,0,0,0,0,0.2414443493,0,0,0,0,0,0,,0.2414443493,0,,,,
17,1653487217000-2022-05-25-22-00-17-953-Facebook.jpg,540,1047,0,0,0,0,0.2414442301,0,0,0,0,0,0,,0.2414442301,0,,,,
17,1653487219000-2022-05-25-22-00-19-953-Facebook.jpg,540,1047,0,0,0,0,0.2414442301,0,0,0,0,0,0,,0.2414442301,0,,,,
17,1653487220000-2022-05-25-22-00-20-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487221000-2022-05-25-22-00-21-953-Facebook.jpg,540,1047,0,1,0,0,0.3814893365,0,0,0,0,0,0,,0.3814893365,0,,,,
17,1653487222000-2022-05-25-22-00-22-953-Facebook.jpg,540,1047,0,1,0,0,0.227892831,0,0,0,0,0,0,,0.227892831,0,,,,
17,1653487223000-2022-05-25-22-00-23-953-Facebook.jpg,540,1047,0,1,0,0,0.3139699399,0,0,0,0,0,0,,0.3139699399,0,,,,
17,1653487224000-2022-05-25-22-00-24-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487225000-2022-05-25-22-00-25-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487226000-2022-05-25-22-00-26-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487227000-2022-05-25-22-00-27-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487228000-2022-05-25-22-00-28-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487229000-2022-05-25-22-00-29-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487230000-2022-05-25-22-00-30-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487231000-2022-05-25-22-00-31-953-Facebook.jpg,540,1047,0,1,0,0,0.323957324,0,0,0,0,0,0,,0.323957324,0,,,,
17,1653487232000-2022-05-25-22-00-32-953-Facebook.jpg,540,1047,0,1,0,0,0.2226055264,0,0,0,0,0,0,,0.2226055264,0,,,,
17,1653487233000-2022-05-25-22-00-33-953-Facebook.jpg,540,1047,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487234000-2022-05-25-22-00-34-953-Facebook.jpg,540,1047,0,1,0,0,0.5859524608,0,0,0,0,0,0,,0.5859524608,0,,,,
17,1653487235000-2022-05-25-22-00-35-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
17,1653487236000-2022-05-25-22-00-36-953-Facebook.jpg,540,1047,0,0,0,0,0.2669426203,0,0,0,0,0,0,,0.2669426203,0,,,,
17,1653487237000-2022-05-25-22-00-37-953-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
19,1619747248000-2021-04-30-09-47-28-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9022712708,0,285,0,0.995103538,,,,
19,1619747250000-2021-04-30-09-47-30-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9994017482,0,776,0,0.9947212338,,,,
19,1619747251000-2021-04-30-09-47-31-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9987887144,0,912,0,0.9982553124,,,,
19,1619747252000-2021-04-30-09-47-32-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9958699941635132_0.9938144087791443,0,710_201,0,0.9966205955,,,,
19,1619747253000-2021-04-30-09-47-33-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9925834537,0,382,0,0,,,,
19,1619747254000-2021-04-30-09-47-34-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9514327645,0,263,0,0,,,,
19,1619747255000-2021-04-30-09-47-35-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9910227656364441_0.9837047457695007_0.9824590086936951_0.9811269044876099_0.9617469906806946_0.5217569470405579,0,558_363_655_894_787_227,0,0.3047500253,,,,
19,1619747256000-2021-04-30-09-47-36-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
19,1619747257000-2021-04-30-09-47-37-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.987803041934967_0.955819308757782,0,705_198,0,0.9961799383,,,,
19,1619747258000-2021-04-30-09-47-38-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9978070855,0,786,0,0.9962437749,,,,
19,1619747259000-2021-04-30-09-47-39-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9437042475,0,153,0,0.9973387122,,,,
19,1619747260000-2021-04-30-09-47-40-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9918471575,0,709,0,0.9921633005,,,,
19,1619747261000-2021-04-30-09-47-41-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9913750887,0,490,0,0.9918733239,,,,
19,1619747262000-2021-04-30-09-47-42-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9987072945,0,304,0,0.9972707629,,,,
19,1619747263000-2021-04-30-09-47-43-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9522089958,0,655,0,0.992362082,,,,
19,1619747264000-2021-04-30-09-47-44-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9767645001,0,346,0,0.9928219914,,,,
19,1619747265000-2021-04-30-09-47-45-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9915990829,0,674,0,0.9967094064,,,,
19,1619747266000-2021-04-30-09-47-46-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9256686568,0,288,0,0.9857917428,,,,
19,1619747267000-2021-04-30-09-47-47-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9976876378,0,489,0,0.9948109388,,,,
19,1619747268000-2021-04-30-09-47-48-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9861390590667725_0.9767702221870422,0,513_467,0,0.9725239277,,,,
19,1619747269000-2021-04-30-09-47-49-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9966671466827393_0.9841954112052917_0.6657581925392151,0,824_159_115,0,0.9780958295,,,,
19,1619747270000-2021-04-30-09-47-50-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0.9906263947486877_0.9799453020095825_0.4322086274623871,0,821_153_111,0,0.9830033779,,,,
19,1619747271000-2021-04-30-09-47-51-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0,0,,0,0.9963726401,,,,
19,1619747272000-2021-04-30-09-47-52-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0,0,,0,0.9951992631,,,,
19,1619747273000-2021-04-30-09-47-53-191-Facebook.jpg,540,1023,0,0,0,0,0,0,0,0,0,0,0,,0,0.9960057139,,,,
20,1631073171000-2021-09-08-11-52-51-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9100943208,,,,
20,1631073172000-2021-09-08-11-52-52-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.7808551192,,,,
20,1631073173000-2021-09-08-11-52-53-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9394691586,,,,
20,1631073174000-2021-09-08-11-52-54-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9113157988,,,,
20,1631073177000-2021-09-08-11-52-57-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9113157988,,,,
20,1631073178000-2021-09-08-11-52-58-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.7860271335,,,,
20,1631073179000-2021-09-08-11-52-59-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.8679465652,,,,
20,1631073180000-2021-09-08-11-53-00-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9337800145,,,,
20,1631073181000-2021-09-08-11-53-01-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9135513902,,,,
20,1631073182000-2021-09-08-11-53-02-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.8546226621,,,,
20,1631073183000-2021-09-08-11-53-03-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9263994694,,,,
20,1631073184000-2021-09-08-11-53-04-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.8645035028,,,,
20,1631073185000-2021-09-08-11-53-05-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9441363811,,,,
20,1631073186000-2021-09-08-11-53-06-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9167949557,,,,
20,1631073187000-2021-09-08-11-53-07-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.9423022866,,,,
20,1631073188000-2021-09-08-11-53-08-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0,0,,0,0.7878879905,,,,
20,1631073189000-2021-09-08-11-53-09-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9492471814,0,719,0,0.8535676003,,,,
20,1631073190000-2021-09-08-11-53-10-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9343787432,0,504,0,0.8278205991,,,,
20,1631073191000-2021-09-08-11-53-11-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9895836114883423_0.8907628655433655,0,1139_335,0,0.9281848669,,,,
20,1631073192000-2021-09-08-11-53-12-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9920899868011475_0.9396776556968689,0,1063_259,0,0.8925178647,,,,
20,1631073193000-2021-09-08-11-53-13-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9921038150787354_0.8988547921180725,0,1063_259,0,0.8925178647,,,,
20,1631073194000-2021-09-08-11-53-14-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9724564552307129_0.9276333451271057,0,1242_259,0,0.8841684461,,,,
20,1631073196000-2021-09-08-11-53-16-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9885810017585754_0.9795739054679871,0,198_1182,0,0.9366941452,,,,
20,1631073197000-2021-09-08-11-53-17-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.9906746745109558_0.983985185623169,0,199_1181,0,0.9414640069,,,,
20,1631073198000-2021-09-08-11-53-18-2897-Facebook.jpg,720,1366,0,0,0,0,0,0,0,0,0,0.994587183,0,994,0,0.9171699286,,,,
21,1644584408000-2022-02-11-21-00-08-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9985379577,0,0,0,0,,0.9985379577,0,,,,
21,1644584409000-2022-02-11-21-00-09-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.998391211,0,0,0,0,,0.998391211,0,,,,
21,1644584410000-2022-02-11-21-00-10-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9979336858,0,0,0,0,,0.9979336858,0,,,,
21,1644584411000-2022-02-11-21-00-11-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983428717,0,0,0,0,,0.9983428717,0,,,,
21,1644584412000-2022-02-11-21-00-12-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9985060096,0,0,0,0,,0.9985060096,0,,,,
21,1644584413000-2022-02-11-21-00-13-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983385801,0,0,0,0,,0.9983385801,0,,,,
21,1644584414000-2022-02-11-21-00-14-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.998431921,0,0,0,0,,0.998431921,0,,,,
21,1644584415000-2022-02-11-21-00-15-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983749986,0,0,0,0,,0.9983749986,0,,,,
21,1644584416000-2022-02-11-21-00-16-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9982170463,0,0,0,0,,0.9982170463,0,,,,
21,1644584417000-2022-02-11-21-00-17-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983428717,0,0,0,0,,0.9983428717,0,,,,
21,1644584419000-2022-02-11-21-00-19-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9979336858,0,0,0,0,,0.9979336858,0,,,,
21,1644584420000-2022-02-11-21-00-20-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9984452724,0,0,0,0,,0.9984452724,0,,,,
21,1644584421000-2022-02-11-21-00-21-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983296394,0,0,0,0,,0.9983296394,0,,,,
21,1644584422000-2022-02-11-21-00-22-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9990116358,0,0,0,0,,0.9990116358,0,,,,
21,1644584423000-2022-02-11-21-00-23-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983705878,0,0,0,0,,0.9983705878,0,,,,
21,1644584424000-2022-02-11-21-00-24-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9982480407,0,0,0,0,,0.9982480407,0,,,,
21,1644584425000-2022-02-11-21-00-25-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9984224439,0,0,0,0,,0.9984224439,0,,,,
21,1644584426000-2022-02-11-21-00-26-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983150363,0,0,0,0,,0.9983150363,0,,,,
21,1644584427000-2022-02-11-21-00-27-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9981954098,0,0,0,0,,0.9981954098,0,,,,
21,1644584428000-2022-02-11-21-00-28-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983273745,0,0,0,0,,0.9983273745,0,,,,
21,1644584429000-2022-02-11-21-00-29-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9983974695,0,0,0,0,,0.9983974695,0,,,,
21,1644584430000-2022-02-11-21-00-30-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9997758269,0,0,0,0,,0.9997758269,0,,,,
21,1644584432000-2022-02-11-21-00-32-135-Facebook.jpg,540,1005,0,1,0,0,0,0,0.9990327954,0,0,0,0,,0.9990327954,0,,,,
21,1644584434000-2022-02-11-21-00-34-135-Facebook.jpg,540,1005,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
21,1644584435000-2022-02-11-21-00-35-135-Facebook.jpg,540,1005,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
24,1651211752000-2022-04-29-13-55-52-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9925697446,0,943,0,0.9543603063,,,,
24,1651211753000-2022-04-29-13-55-53-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9876046181,0,515,0,0.9666381478,,,,
24,1651211754000-2022-04-29-13-55-54-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9964985251,0,685,0,0.9366901517,,,,
24,1651211755000-2022-04-29-13-55-55-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0,0,,0,0.9542484879,,,,
24,1651211756000-2022-04-29-13-55-56-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0,0,,0,0.9606719613,,,,
24,1651211757000-2022-04-29-13-55-57-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0,0,,0,0.9606711864,,,,
24,1651211758000-2022-04-29-13-55-58-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0,0,,0,0.9606711864,,,,
24,1651211759000-2022-04-29-13-55-59-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9961531162,0,969,0,0.9265952706,,,,
24,1651211760000-2022-04-29-13-56-00-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9571142196655273_0.5714945197105408,0,186_998,0,0.9554253817,,,,
24,1651211761000-2022-04-29-13-56-01-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9947456717,0,922,0,0.9140201211,,,,
24,1651211762000-2022-04-29-13-56-02-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9919205904,0,698,0,0.9350833297,,,,
24,1651211763000-2022-04-29-13-56-03-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9525065422,0,586,0,0.9756926298,,,,
24,1651211764000-2022-04-29-13-56-04-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9986532927,0,798,0,0.9843888879,,,,
24,1651211765000-2022-04-29-13-56-05-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.8681802154,0,989,0,0.9805585146,,,,
24,1651211766000-2022-04-29-13-56-06-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9148433208,0,989,0,0.9810463786,,,,
24,1651211767000-2022-04-29-13-56-07-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9148433208,0,989,0,0.9810463786,,,,
24,1651211768000-2022-04-29-13-56-08-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9148433208,0,989,0,0.9810463786,,,,
24,1651211769000-2022-04-29-13-56-09-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9148433208,0,989,0,0.981046021,,,,
24,1651211771000-2022-04-29-13-56-11-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9148433208,0,989,0,0.9810463786,,,,
24,1651211772000-2022-04-29-13-56-12-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9964168668,0,307,0,0.9634364843,,,,
24,1651211773000-2022-04-29-13-56-13-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.996981144,0,431,0,0.9084044099,,,,
24,1651211774000-2022-04-29-13-56-14-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.998696208,0,381,0,0.9559726119,,,,
24,1651211775000-2022-04-29-13-56-15-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9899806976,0,996,0,0.9077602029,,,,
24,1651211776000-2022-04-29-13-56-16-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9869083166,0,649,0,0.9568394423,,,,
24,1651211777000-2022-04-29-13-56-17-749-Facebook.jpg,540,1088,0,0,0,0,0,0,0,0,0,0.9828620553,0,953,0,0.9513744116,,,,
25,1653050919000-2022-05-20-20-48-39-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9710063934,0,229,0,0.9680011868,,,,
25,1653050920000-2022-05-20-20-48-40-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9970981479,0,151,0,0.9733502269,,,,
25,1653050921000-2022-05-20-20-48-41-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9392302632,0,99,0,0.9896709919,,,,
25,1653050922000-2022-05-20-20-48-42-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.976540029,,,,
25,1653050926000-2022-05-20-20-48-46-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.976540029,,,,
25,1653050928000-2022-05-20-20-48-48-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9810502529,,,,
25,1653050929000-2022-05-20-20-48-49-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9396637082,,,,
25,1653050930000-2022-05-20-20-48-50-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9742912054,,,,
25,1653050931000-2022-05-20-20-48-51-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9729912281,,,,
25,1653050932000-2022-05-20-20-48-52-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9481936097,,,,
25,1653050933000-2022-05-20-20-48-53-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9703920484,,,,
25,1653050934000-2022-05-20-20-48-54-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9872179031,0,947,0,0.9724968672,,,,
25,1653050936000-2022-05-20-20-48-56-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.8069614768,0,923,0,0.9133498073,,,,
25,1653050937000-2022-05-20-20-48-57-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.8410425186,0,897,0,0.9334558249,,,,
25,1653050938000-2022-05-20-20-48-58-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9461349845,0,867,0,0.9484609962,,,,
25,1653050939000-2022-05-20-20-48-59-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9660839438,0,840,0,0.9806480408,,,,
25,1653050940000-2022-05-20-20-49-00-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9085823298,0,840,0,0.9714910984,,,,
25,1653050943000-2022-05-20-20-49-03-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9666113257,0,392,0,0.9594538808,,,,
25,1653050945000-2022-05-20-20-49-05-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9124252796,0,245,0,0.9863736629,,,,
25,1653050946000-2022-05-20-20-49-06-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9816408157,0,123,0,0.9922481179,,,,
25,1653050947000-2022-05-20-20-49-07-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9567643404,,,,
25,1653050948000-2022-05-20-20-49-08-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9231699705,,,,
25,1653050949000-2022-05-20-20-49-09-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9288383126,,,,
25,1653050950000-2022-05-20-20-49-10-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.886306107,,,,
25,1653050951000-2022-05-20-20-49-11-406-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9810989499,0,213,0,0.9763846993,,,,
26,1648307324000-2022-03-26-23-08-44-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9810777307,0,702,0,0,,,,
26,1648307325000-2022-03-26-23-08-45-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9815243483,0,702,0,0,,,,
26,1648307326000-2022-03-26-23-08-46-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9801167846,0,702,0,0,,,,
26,1648307327000-2022-03-26-23-08-47-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9833068252,0,702,0,0,,,,
26,1648307328000-2022-03-26-23-08-48-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9793659449,0,703,0,0,,,,
26,1648307329000-2022-03-26-23-08-49-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9804146886,0,703,0,0,,,,
26,1648307331000-2022-03-26-23-08-51-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9816154838,0,702,0,0,,,,
26,1648307332000-2022-03-26-23-08-52-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9827892184,0,702,0,0,,,,
26,1648307333000-2022-03-26-23-08-53-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9799030423,0,702,0,0,,,,
26,1648307334000-2022-03-26-23-08-54-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9835270047,0,702,0,0,,,,
26,1648307335000-2022-03-26-23-08-55-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9815724492,0,702,0,0,,,,
26,1648307336000-2022-03-26-23-08-56-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9831886292,0,703,0,0,,,,
26,1648307337000-2022-03-26-23-08-57-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9848458767,0,702,0,0,,,,
